rank,source_family_id,pmcid,decision,exception_reason,priority_score,missing_review_fields,observation_locator_count,cell_state_tags,modality_tags,mechanics_tags
439,doi:10.1186/s40478-019-0735-1,PMC6530067,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,neural,immunofluorescence;pcr;western_blot,
440,doi:10.1242/bio.021378,PMC5087688,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,cancer_tumor;epithelial;migrating;stem_progenitor,live_cell_imaging;western_blot,migration_speed;strain_deformation
441,doi:10.1242/jcs.263938,PMC12450467,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,differentiating;epithelial;fibroblast;immune;migrating,afm;immunofluorescence;pcr;piv;single_cell_sequencing,cortical_tension;membrane_tension;stiffness_modulus;strain_deformation
442,doi:10.1242/jcs.264118,PMC12989073,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,9,mitotic,immunofluorescence;live_cell_imaging,strain_deformation
443,doi:10.1371/journal.pone.0037178,PMC3353896,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,4,differentiating;fibroblast;mitotic;stem_progenitor,flow_cytometry;immunofluorescence,traction_force
444,doi:10.1371/journal.pone.0046889,PMC3485289,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,apoptotic;immune;muscle,afm;flow_cytometry;immunofluorescence;pcr,stiffness_modulus
445,doi:10.1371/journal.pone.0053430,PMC3537614,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,4,differentiating;epithelial;muscle;stem_progenitor,immunofluorescence;pcr;traction_force_microscopy;western_blot,traction_force;viscosity_viscoelasticity
446,doi:10.1371/journal.pone.0342326,PMC12875467,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,3,apoptotic;cancer_tumor;epithelial;fibroblast,flow_cytometry;immunofluorescence;pcr;western_blot,
447,doi:10.1371/journal.pone.0347313,PMC13170830,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,apoptotic;cancer_tumor;differentiating;fibroblast;immune;mitotic,flow_cytometry;pcr;western_blot,
448,doi:10.26508/lsa.202503600,PMC13062534,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,9,differentiating;fibroblast;mitotic;muscle;stem_progenitor,immunofluorescence;pcr;western_blot,
449,doi:10.3389/fbioe.2026.1834218,PMC13212446,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,apoptotic;cancer_tumor;migrating,afm;flow_cytometry;immunofluorescence,
450,doi:10.3389/fcell.2025.1570587,PMC12521193,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,apoptotic;differentiating;immune;migrating;muscle;neural,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing,
451,doi:10.3389/fimmu.2026.1743950,PMC12936047,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,cancer_tumor;differentiating;immune,immunofluorescence;pcr;western_blot,
452,doi:10.3389/fmolb.2023.1254691,PMC10616263,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,10,apoptotic;differentiating;epithelial;migrating;mitotic,flow_cytometry;immunofluorescence;pcr,
453,doi:10.3389/fonc.2026.1734983,PMC13111407,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,apoptotic;cancer_tumor;epithelial;migrating,pcr;western_blot,
454,doi:10.3389/fonc.2026.1764850,PMC13070961,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;migrating;stem_progenitor,flow_cytometry;pcr;western_blot,
455,doi:10.3390/antiox15050640,PMC13203694,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,8,apoptotic;differentiating;immune,flow_cytometry;pcr;western_blot,
456,doi:10.3390/biology15110860,PMC13255711,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,apoptotic;differentiating;immune,pcr,
457,doi:10.3390/cells14120892,PMC12190492,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,apoptotic;differentiating;fibroblast;migrating;mitotic;muscle;stem_progenitor,immunofluorescence;pcr;single_cell_sequencing;traction_force_microscopy;western_blot,strain_deformation;traction_force
458,doi:10.3390/cells14141088,PMC12293314,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,3,fibroblast;muscle,afm;pcr,
459,doi:10.3390/cells15100860,PMC13204761,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,apoptotic;cancer_tumor;differentiating;epithelial;immune;migrating;neural,flow_cytometry;pcr;western_blot,
460,doi:10.3390/cells15121093,PMC13297192,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,7,epithelial;fibroblast;immune;stem_progenitor,immunofluorescence;pcr;western_blot,
461,doi:10.3390/cimb48050447,PMC13204259,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,apoptotic;cancer_tumor;differentiating;immune;migrating;mitotic,immunofluorescence;pcr,
462,doi:10.3390/ijms26094221,PMC12072577,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality;source_data,3,apoptotic,,cell_volume;membrane_tension;strain_deformation
463,doi:10.3390/ijms262210838,PMC12652076,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality,1,differentiating;mitotic,,
464,doi:10.3390/ijms27073322,PMC13074184,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,6,apoptotic;differentiating;neural;stem_progenitor,immunofluorescence;pcr;western_blot,
465,doi:10.3390/ijms27093845,PMC13164411,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,1,apoptotic;differentiating;fibroblast;mitotic;neural;stem_progenitor,flow_cytometry;immunofluorescence,
466,doi:10.3390/ijms27094146,PMC13163429,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,8,apoptotic;differentiating;fibroblast;muscle;stem_progenitor,flow_cytometry;immunofluorescence;pcr,
467,doi:10.3390/ijms27104551,PMC13207416,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;cell_type_state;independent_replication_check;source_data,9,,pcr,strain_deformation;viscosity_viscoelasticity
468,doi:10.3390/ijms27114834,PMC13257201,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,6,apoptotic;differentiating;neural;stem_progenitor,flow_cytometry;immunofluorescence;pcr;western_blot,
469,doi:10.3390/molecules31091380,PMC13165309,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;independent_replication_check;measurement_modality;source_data,3,epithelial;muscle,,
470,doi:10.34133/research.1077,PMC13274629,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,neural,flow_cytometry;immunofluorescence;pcr;western_blot,
471,doi:10.3892/mmr.2017.6364,PMC5428737,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,4,apoptotic;differentiating;epithelial;fibroblast;muscle,pcr;western_blot,
472,doi:10.3892/ol.2018.9686,PMC6313053,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,apoptotic;cancer_tumor;immune;migrating,western_blot,
473,doi:10.3892/ol.2019.11055,PMC6888185,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,cancer_tumor;migrating,pcr;western_blot,
474,doi:10.3892/or.2025.8961,PMC12329650,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,apoptotic;cancer_tumor;differentiating;epithelial;migrating,pcr;western_blot,
475,doi:10.7150/thno.33444,PMC6735387,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,apoptotic;cancer_tumor;differentiating;epithelial;migrating;mitotic;stem_progenitor,flow_cytometry;pcr;western_blot,
476,doi:10.1002/glia.70141,PMC13022517,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;measurement_modality,6,neural,,
477,doi:10.1002/pro.70523,PMC12953715,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;cell_type_state;correction_retraction_check;exclusions;independent_replication_check,5,,afm;flow_cytometry,
478,doi:10.1038/celldisc.2017.46,PMC5735367,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,4,differentiating;migrating;stem_progenitor,flow_cytometry;immunofluorescence;pcr,
479,doi:10.1038/s41419-026-08606-3,PMC13039504,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,9,apoptotic;cancer_tumor;epithelial;immune;migrating,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing;western_blot,
480,doi:10.1038/s41598-019-49009-z,PMC6731241,manual_priority,NONE,17,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;measurement_modality;source_data,5,cancer_tumor;epithelial;neural,,
481,doi:10.1038/srep28805,PMC4926206,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;cell_type_state;correction_retraction_check;exclusions;independent_replication_check;source_data,7,,piv;traction_force_microscopy;western_blot,traction_force
482,doi:10.1161/jaha.119.013673,PMC6915261,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,7,fibroblast;migrating,immunofluorescence;pcr,
483,doi:10.1186/s12860-025-00563-7,PMC12849310,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;measurement_modality;source_data,6,cancer_tumor;migrating;mitotic,,migration_speed;traction_force
484,doi:10.1242/bio.062197,PMC12505270,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;measurement_modality;source_data,4,migrating,,migration_speed;strain_deformation
485,doi:10.21037/tcr-2025-aw-2336,PMC12776223,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,6,cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating;stem_progenitor,flow_cytometry;pcr;western_blot,
486,doi:10.3390/antiox14020137,PMC11851573,manual_priority,NONE,17,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;measurement_modality;source_data,8,apoptotic;cancer_tumor,,
487,doi:10.3390/biology15030240,PMC12897175,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,10,cancer_tumor;differentiating;fibroblast;immune;migrating,flow_cytometry;pcr,
488,doi:10.3390/biology15110858,PMC13255591,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,5,apoptotic;differentiating;epithelial;migrating,western_blot,
489,doi:10.3390/cells15080671,PMC13114339,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,7,apoptotic;differentiating;epithelial;fibroblast;immune;muscle,western_blot,
490,doi:10.3390/cells15100857,PMC13204890,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,4,cancer_tumor;differentiating;epithelial;fibroblast;migrating;muscle;stem_progenitor,immunofluorescence;pcr;single_cell_sequencing,
491,doi:10.3390/ijms20143568,PMC6678358,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,4,cancer_tumor;differentiating;epithelial;migrating;mitotic;stem_progenitor,pcr,
492,doi:10.3390/ph19040560,PMC13118493,manual_priority,NONE,17,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,7,apoptotic;fibroblast;immune;migrating,flow_cytometry;western_blot,
493,doi:10.3390/s25113510,PMC12158340,exception_candidate,validated_method,17,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;independent_replication_check,8,cancer_tumor;differentiating;fibroblast,afm,membrane_tension;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
494,doi:10.1002/2211-5463.70129,PMC12871564,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,mitotic,flow_cytometry;immunofluorescence;western_blot,
495,doi:10.1002/advs.202416992,PMC12822483,exception_candidate,rare_modality,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,4,apoptotic;differentiating;epithelial;fibroblast;migrating;mitotic;muscle;neural;stem_progenitor,immunofluorescence;magnetic_tweezers;optical_tweezers;traction_force_microscopy,adhesion_force;cortical_tension;membrane_tension;pressure;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
496,doi:10.1002/jemt.24368,PMC10952526,exception_candidate,rare_modality,16,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check,7,cancer_tumor;epithelial;migrating,afm;piv;traction_force_microscopy,stiffness_modulus;strain_deformation;traction_force
497,doi:10.1007/s00018-026-06247-5,PMC13198606,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,differentiating;epithelial;mitotic,western_blot,
498,doi:10.1007/s00125-026-06683-9,PMC13109171,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;cell_type_state;correction_retraction_check;independent_replication_check;source_data,6,,immunofluorescence;live_cell_imaging;pcr;western_blot,
499,doi:10.1016/j.bjorl.2026.101835,PMC13241628,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,4,cancer_tumor;epithelial;migrating,pcr;western_blot,
500,doi:10.1016/j.isci.2023.107129,PMC10331462,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,migrating;mitotic;neural;stem_progenitor,live_cell_imaging,
501,doi:10.1016/j.jcmgh.2019.02.003,PMC6468198,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,15,apoptotic;cancer_tumor;differentiating;epithelial;immune;stem_progenitor,immunofluorescence;pcr;western_blot,
502,doi:10.1016/j.stemcr.2018.11.019,PMC6335594,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,differentiating;fibroblast;neural;stem_progenitor,immunofluorescence;western_blot,
503,doi:10.1038/s41392-026-02737-x,PMC13272619,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,10,apoptotic;cancer_tumor;differentiating;epithelial;migrating;muscle,flow_cytometry;immunofluorescence;western_blot,
504,doi:10.1038/s41598-018-30640-1,PMC6092323,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,4,apoptotic;cancer_tumor;epithelial;migrating;stem_progenitor,immunofluorescence;pcr;western_blot,
505,doi:10.1038/s41598-019-43759-6,PMC6514003,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,cancer_tumor;muscle,immunofluorescence;pcr;western_blot,
506,doi:10.1038/s41598-019-46268-8,PMC6611770,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,differentiating;neural,immunofluorescence;western_blot,
507,doi:10.1038/s41598-019-55176-w,PMC6908609,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,apoptotic;differentiating;epithelial;fibroblast;muscle,immunofluorescence;pcr,
508,doi:10.1038/s41598-026-41141-x,PMC13129111,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,apoptotic;cancer_tumor;differentiating;migrating;muscle,pcr;western_blot,
509,doi:10.1039/d5na01128k,PMC13000760,exception_candidate,rare_modality,16,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check,9,cancer_tumor;differentiating;epithelial;fibroblast,afm;micropipette_aspiration,membrane_tension;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
510,doi:10.1091/mbc.e25-07-0362,PMC13008262,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality;source_data,6,migrating;mitotic,,
511,doi:10.1093/intbio/zyz021,PMC6686740,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,epithelial;migrating,immunofluorescence;pcr;western_blot,
512,doi:10.1093/nsr/nwag099,PMC13056720,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,apoptotic,afm;immunofluorescence;pcr;western_blot,
513,doi:10.1126/sciadv.aax7525,PMC6881163,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,differentiating;epithelial;migrating;stem_progenitor,flow_cytometry;immunofluorescence;pcr;western_blot,
514,doi:10.1126/sciadv.aed2478,PMC13232616,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,11,apoptotic;cancer_tumor;differentiating,immunofluorescence;pcr,
515,doi:10.1128/mbio.03917-25,PMC13170354,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,3,apoptotic;differentiating;immune;migrating;mitotic,flow_cytometry;live_cell_imaging;pcr;single_cell_sequencing,
516,doi:10.1161/circresaha.116.308870,PMC4959828,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,mitotic;muscle;stem_progenitor,immunofluorescence;pcr,
517,doi:10.1167/iovs.66.12.67,PMC12489861,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,10,apoptotic;differentiating;epithelial;migrating;muscle,immunofluorescence;pcr;western_blot,
518,doi:10.1167/iovs.66.14.13,PMC12599515,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,epithelial;migrating;stem_progenitor,flow_cytometry;immunofluorescence;pcr;western_blot,
519,doi:10.1167/iovs.67.3.13,PMC12974537,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,apoptotic;differentiating;epithelial;immune;migrating;muscle;stem_progenitor,immunofluorescence;pcr;western_blot,
520,doi:10.1177/23259671251405287,PMC12789407,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,11,differentiating;fibroblast;stem_progenitor,flow_cytometry;immunofluorescence;pcr;western_blot,
521,doi:10.1186/s12575-026-00339-z,PMC13227798,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,3,apoptotic;cancer_tumor;differentiating;epithelial;immune,single_cell_sequencing,
522,doi:10.1186/s12915-026-02629-0,PMC13170155,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,cancer_tumor;differentiating;epithelial;migrating;muscle,flow_cytometry;immunofluorescence;live_cell_imaging;western_blot,
523,doi:10.1186/s12957-026-04235-4,PMC12973647,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;migrating,pcr;western_blot,
524,doi:10.1186/s12967-026-08117-x,PMC13214462,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,3,cancer_tumor;differentiating;epithelial;migrating;stem_progenitor,immunofluorescence;pcr;western_blot,
525,doi:10.1186/s40478-017-0428-6,PMC5366134,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,apoptotic;immune;neural;stem_progenitor,immunofluorescence,
526,doi:10.1242/bio.062356,PMC13035065,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality;source_data,8,epithelial;mitotic;neural,,
527,doi:10.1242/jcs.262232,PMC11795286,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,epithelial,immunofluorescence;western_blot,
528,doi:10.12659/msm.921626,PMC7027369,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,3,epithelial,immunofluorescence;pcr;western_blot,
529,doi:10.1371/journal.pone.0343926,PMC13038018,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,cancer_tumor;differentiating;epithelial;immune,flow_cytometry;immunofluorescence;live_cell_imaging,
530,doi:10.2147/cmar.s210029,PMC6750858,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,apoptotic;cancer_tumor;differentiating;epithelial;migrating,pcr;western_blot,
531,doi:10.2147/jir.s544852,PMC12717813,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,fibroblast;migrating;muscle,immunofluorescence;pcr;single_cell_sequencing;western_blot,
532,doi:10.3389/fphys.2018.00765,PMC6021521,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,2,apoptotic;differentiating;fibroblast;migrating,pcr;western_blot,
533,doi:10.3390/cells15010031,PMC12785124,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,apoptotic;differentiating;epithelial;migrating;stem_progenitor,flow_cytometry;immunofluorescence;single_cell_sequencing;western_blot,
534,doi:10.3390/cells8070653,PMC6678203,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,11,cancer_tumor;differentiating;epithelial;fibroblast,immunofluorescence;pcr;western_blot,
535,doi:10.3390/ijms19103207,PMC6214125,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,apoptotic;epithelial;fibroblast;migrating;muscle,western_blot,
536,doi:10.3390/ijms27114964,PMC13257296,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,9,apoptotic;cancer_tumor;differentiating;epithelial;migrating;mitotic;neural,immunofluorescence;pcr;western_blot,
537,doi:10.3390/pharmaceutics18050622,PMC13211287,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,apoptotic;cancer_tumor;migrating,immunofluorescence;pcr,
538,doi:10.3724/abbs.2025138,PMC13107016,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,apoptotic;cancer_tumor;differentiating;migrating,flow_cytometry;pcr;western_blot,
539,doi:10.3892/ol.2017.7552,PMC5777103,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,4,cancer_tumor;differentiating;epithelial;migrating;mitotic;muscle,pcr;western_blot,
540,doi:10.5607/en.2018.27.5.437,PMC6221838,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,10,differentiating;immune;neural,immunofluorescence;pcr;western_blot,
541,doi:10.7150/ijbs.133293,PMC13215252,manual_priority,NONE,16,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,15,cancer_tumor;differentiating;immune;neural,immunofluorescence;pcr;single_cell_sequencing;western_blot,
542,doi:10.1002/cpz1.70368,PMC13112130,exception_candidate,validated_method,15,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality,3,apoptotic;cancer_tumor;differentiating;epithelial;mitotic,,
543,doi:10.1016/j.bpr.2025.100199,PMC11910095,exception_candidate,rare_modality,15,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;independent_replication_check;source_data,5,differentiating,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
544,doi:10.3389/fimmu.2022.898558,PMC9389945,exception_candidate,rare_modality,15,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;independent_replication_check;source_data,3,apoptotic;differentiating;immune,afm;magnetic_tweezers;optical_tweezers;piv;traction_force_microscopy,membrane_tension;strain_deformation;traction_force;viscosity_viscoelasticity
545,doi:10.1002/jcp.70184,PMC13159791,exception_candidate,rare_modality,14,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;uncertainty,6,apoptotic;cancer_tumor;differentiating;epithelial;migrating;mitotic;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers,cortical_tension;membrane_tension;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
546,doi:10.1002/mco2.70523,PMC12686584,exception_candidate,rare_modality,14,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;uncertainty,3,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating;mitotic;muscle;stem_progenitor,afm;immunofluorescence;magnetic_tweezers;micropipette_aspiration;optical_tweezers;traction_force_microscopy,membrane_tension;pressure;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
547,doi:10.1007/s00249-021-01587-5,PMC8964576,exception_candidate,rare_modality,14,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;uncertainty,1,cancer_tumor;differentiating;immune;migrating;stem_progenitor,afm;magnetic_tweezers;micropipette_aspiration;optical_tweezers;traction_force_microscopy,cortical_tension;membrane_tension;stiffness_modulus;strain_deformation;traction_force;viscosity_viscoelasticity
548,doi:10.1007/s12551-021-00837-2,PMC8553672,exception_candidate,rare_modality,14,affiliation_resolved_lab_group;biological_replicates;correction_retraction_check;exclusions;independent_replication_check;uncertainty,1,apoptotic;differentiating;fibroblast;muscle;stem_progenitor,afm;magnetic_tweezers;optical_tweezers;traction_force_microscopy,stiffness_modulus;strain_deformation;traction_force
